BuildTree = 1,141000
FN : Point ID = 1, Mean = 0,0001100000052247196400000, var = 0,0000002179000206993881700
FN : Point ID = 2, Mean = 0,0000900000042747706200000, var = 0,0000001419000134797773700
FN : Point ID = 3, Mean = 0,0000900000042747706200000, var = 0,0000001219000115798784500
FN : Point ID = 4, Mean = 0,0000750000035623088500000, var = 0,0000000993750094401198600
FN : Point ID = 5, Mean = 0,0009100000101607292000000, var = 0,0000055059000206863560000
FN : Point ID = 6, Mean = 0,0007600000085464368000000, var = 0,0000047024000198168040000
FN : Point ID = 7, Mean = 0,0006528571502505136000000, var = 0,0000041009204267659350000
FN : Point ID = 8, Mean = 0,0005725000065285713000000, var = 0,0000036347437673677823000
FN : Point ID = 9, Mean = 0,0005100000058559494000000, var = 0,0000032632333495484306000
FN : Point ID = 10, Mean = 0,0011530000036582351000000, var = 0,0000660415880449452400000
FN : Point ID = 11, Mean = 0,0010481818215074864000000, var = 0,0000601476758266808700000
FN : Point ID = 12, Mean = 0,0009608333363818626000000, var = 0,0000552192968441817900000
FN : Point ID = 13, Mean = 0,0008876923105428712000000, var = 0,0000510366154798614840000
FN : Point ID = 14, Mean = 0,0008242857169326661000000, var = 0,0000474434080950578750000
FN : Point ID = 15, Mean = 0,0007693333358038217000000, var = 0,0000443227909207396700000
FN : Point ID = 16, Mean = 0,0009475000045495108000000, var = 0,0000490709920113899700000
FN : Point ID = 17, Mean = 0,0010341176537194234000000, var = 0,0000465317755305683700000
FN : Point ID = 18, Mean = 0,0009772222285391763000000, var = 0,0000440022574099427000000
FN : Point ID = 19, Mean = 0,0009257894796686933000000, var = 0,0000417339650230252640000
FN : Point ID = 20, Mean = 0,0008795000056852587000000, var = 0,0000396879783645028800000
FN : Point ID = 21, Mean = 0,0008376190530335796000000, var = 0,0000378331549167590360000
FN : Point ID = 22, Mean = 0,0007995454597138715000000, var = 0,0000361439076255836550000
FN : Point ID = 23, Mean = 0,0007647826136393553000000, var = 0,0000345990194012719700000
FN : Point ID = 24, Mean = 0,0007333333380908395000000, var = 0,0000331805544023748560000
FN : Point ID = 25, Mean = 0,0007040000045672059000000, var = 0,0000318739828932103960000
FN : Point ID = 26, Mean = 0,0007803846214665100000000, var = 0,0000309521526395719300000
FN : Point ID = 27, Mean = 0,0007514814873381207000000, var = 0,0000298274967861003600000
FN : Point ID = 28, Mean = 0,0008632142941184741000000, var = 0,0000293202172797157150000
FN : Point ID = 29, Mean = 0,0008334482839764578000000, var = 0,0000283339837346268200000
FN : Point ID = 30, Mean = 0,0009186666763465231000000, var = 0,0000277580506692981550000
FN : Point ID = 31, Mean = 0,0008890322674321191000000, var = 0,0000268889756257234660000
FN : Point ID = 32, Mean = 0,0008612500090748654000000, var = 0,0000260726226076777620000
FN : Point ID = 33, Mean = 0,0008906060708757265000000, var = 0,0000253919715591964070000
FN : Point ID = 34, Mean = 0,0009494117761085577000000, var = 0,0000248686165273550640000
FN : Point ID = 35, Mean = 0,0009222857253625989000000, var = 0,0000241831025959613000000
FN : Point ID = 36, Mean = 0,0008966666774358601000000, var = 0,0000235343214926553040000
FN : Point ID = 37, Mean = 0,0008727027131936740000000, var = 0,0000229192000941629900000
FN : Point ID = 38, Mean = 0,0008497368523201562000000, var = 0,0000223355781879063380000
FN : Point ID = 39, Mean = 0,0008810256517683275000000, var = 0,0000218843059678101080000
FN : Point ID = 40, Mean = 0,0008590000104741194000000, var = 0,0000213561183447133730000
FN : Point ID = 41, Mean = 0,0008380487907064579000000, var = 0,0000208527955538677400000
FN : Point ID = 42, Mean = 0,0008183333433199940000000, var = 0,0000203724727894301500000
FN : Point ID = 43, Mean = 0,0008530232664685003000000, var = 0,0000200542111839826020000
FN : Point ID = 44, Mean = 0,0009077272842775776000000, var = 0,0000198146669735122850000
FN : Point ID = 45, Mean = 0,0008877777890819642000000, var = 0,0000193920722645651880000
FN : Point ID = 46, Mean = 0,0009323913164932848000000, var = 0,0000191695589412557800000
FN : Point ID = 47, Mean = 0,0009127659693439590000000, var = 0,0000187796237189091770000
FN : Point ID = 48, Mean = 0,0008937500116492932000000, var = 0,0000184053770705068650000
FN : Point ID = 49, Mean = 0,0009389796044572960000000, var = 0,0000182075004813838750000
